path,emotion,speaker,file,activation,valence,dominance,session,utterance,label,duration
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M006.wav,hap,Ses03M,Ses03M_impro07_M006,5.0,4.5,2.0,3,6,1,2.8174992
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M007.wav,hap,Ses03M,Ses03M_impro07_M007,5.0,5.0,2.0,3,7,1,0.5849991
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M008.wav,hap,Ses03M,Ses03M_impro07_M008,4.5,5.0,2.0,3,8,1,3.92
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M009.wav,neu,Ses03M,Ses03M_impro07_M009,5.0,4.0,1.5,3,9,3,1.5
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M010.wav,hap,Ses03M,Ses03M_impro07_M010,5.5,5.0,2.0,3,10,1,1.6800003
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M011.wav,hap,Ses03M,Ses03M_impro07_M011,5.0,5.0,1.5,3,11,1,3.0499992
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M013.wav,hap,Ses03M,Ses03M_impro07_M013,5.5,5.0,2.0,3,13,1,8.199997
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M014.wav,hap,Ses03M,Ses03M_impro07_M014,5.0,4.5,2.0,3,14,1,6.3700027
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M015.wav,hap,Ses03M,Ses03M_impro07_M015,5.0,4.5,2.0,3,15,1,3.9600067
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M016.wav,hap,Ses03M,Ses03M_impro07_M016,5.0,4.5,1.5,3,16,1,1.7699966
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M017.wav,hap,Ses03M,Ses03M_impro07_M017,5.0,4.5,1.5,3,17,1,3.6800003
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M018.wav,hap,Ses03M,Ses03M_impro07_M018,5.0,4.5,1.5,3,18,1,7.6100006
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M019.wav,hap,Ses03M,Ses03M_impro07_M019,5.0,4.5,1.5,3,19,1,1.5899963
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M020.wav,hap,Ses03M,Ses03M_impro07_M020,5.0,5.0,2.0,3,20,1,5.4000015
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M022.wav,hap,Ses03M,Ses03M_impro07_M022,5.0,5.0,2.0,3,22,1,3.8099976
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M023.wav,hap,Ses03M,Ses03M_impro07_M023,5.0,5.0,2.0,3,23,1,5.1674957
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M024.wav,hap,Ses03M,Ses03M_impro07_M024,5.0,5.0,2.0,3,24,1,2.4900055
Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_M025.wav,hap,Ses03M,Ses03M_impro07_M025,4.5,5.0,1.5,3,25,1,8.649994
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F000.wav,sad,Ses03F,Ses03F_impro06_F000,2.5,2.0,2.5,3,0,2,3.8267002
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F001.wav,sad,Ses03F,Ses03F_impro06_F001,2.5,2.5,2.5,3,1,2,3.115099
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F002.wav,sad,Ses03F,Ses03F_impro06_F002,2.5,2.5,3.0,3,2,2,4.4501
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F003.wav,sad,Ses03F,Ses03F_impro06_F003,2.0,3.0,3.0,3,3,2,5.6739006
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F004.wav,sad,Ses03F,Ses03F_impro06_F004,2.0,3.0,3.0,3,4,2,3.5377998
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F005.wav,sad,Ses03F,Ses03F_impro06_F005,2.0,3.0,3.0,3,5,2,8.722202
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F006.wav,sad,Ses03F,Ses03F_impro06_F006,2.0,1.5,3.0,3,6,2,3.6268005
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F007.wav,sad,Ses03F,Ses03F_impro06_F007,2.5,2.0,3.0,3,7,2,2.8258018
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F008.wav,sad,Ses03F,Ses03F_impro06_F008,4.0,2.5,3.0,3,8,2,2.6701012
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F009.wav,sad,Ses03F,Ses03F_impro06_F009,4.0,3.5,3.0,3,9,2,3.2486
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F010.wav,sad,Ses03F,Ses03F_impro06_F010,2.5,2.5,3.5,3,10,2,10.012798
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F011.wav,sad,Ses03F,Ses03F_impro06_F011,2.5,2.0,3.0,3,11,2,4.5614014
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F012.wav,sad,Ses03F,Ses03F_impro06_F012,2.0,1.5,3.0,3,12,2,3.8049011
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F013.wav,sad,Ses03F,Ses03F_impro06_F013,1.5,2.5,3.5,3,13,2,5.2066956
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F014.wav,sad,Ses03F,Ses03F_impro06_F014,1.5,2.5,4.5,3,14,2,6.8531036
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F015.wav,sad,Ses03F,Ses03F_impro06_F015,2.5,2.5,3.5,3,15,2,4.939598
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F016.wav,sad,Ses03F,Ses03F_impro06_F016,2.0,3.0,3.5,3,16,2,4.6503067
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F017.wav,sad,Ses03F,Ses03F_impro06_F017,2.5,2.0,3.0,3,17,2,2.8480988
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F018.wav,sad,Ses03F,Ses03F_impro06_F018,2.5,2.5,2.5,3,18,2,2.9888992
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F019.wav,sad,Ses03F,Ses03F_impro06_F019,2.0,1.5,3.0,3,19,2,3.2486038
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F020.wav,sad,Ses03F,Ses03F_impro06_F020,1.5,2.5,3.5,3,20,2,9.122803
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F021.wav,sad,Ses03F,Ses03F_impro06_F021,2.0,2.5,3.5,3,21,2,5.7407074
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F022.wav,sad,Ses03F,Ses03F_impro06_F022,1.5,3.0,3.5,3,22,2,4.5760956
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F023.wav,sad,Ses03F,Ses03F_impro06_F023,2.0,2.5,3.0,3,23,2,5.4514008
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F024.wav,sad,Ses03F,Ses03F_impro06_F024,2.5,2.0,3.0,3,24,2,3.3152924
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F025.wav,sad,Ses03F,Ses03F_impro06_F025,1.5,2.5,3.0,3,25,2,9.389801
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F026.wav,sad,Ses03F,Ses03F_impro06_F026,1.5,2.5,3.0,3,26,2,5.8740997
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F027.wav,sad,Ses03F,Ses03F_impro06_F027,3.5,3.0,2.5,3,27,2,3.6490936
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F028.wav,sad,Ses03F,Ses03F_impro06_F028,3.0,3.0,3.0,3,28,2,4.1831055
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F029.wav,sad,Ses03F,Ses03F_impro06_F029,1.5,3.0,3.0,3,29,2,7.498398
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F030.wav,sad,Ses03F,Ses03F_impro06_F030,2.0,2.0,3.0,3,30,2,2.7812958
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F031.wav,sad,Ses03F,Ses03F_impro06_F031,2.0,2.0,3.0,3,31,2,4.049591
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F032.wav,sad,Ses03F,Ses03F_impro06_F032,2.5,2.0,2.5,3,32,2,1.7577972
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F033.wav,sad,Ses03F,Ses03F_impro06_F033,2.5,2.5,3.5,3,33,2,4.0050964
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F034.wav,sad,Ses03F,Ses03F_impro06_F034,2.0,2.0,3.5,3,34,2,5.340103
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F035.wav,sad,Ses03F,Ses03F_impro06_F035,1.5,1.5,3.5,3,35,2,2.7591095
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M000.wav,neu,Ses03F,Ses03F_impro06_M000,3.0,2.0,2.0,3,0,3,2.4136996
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M001.wav,neu,Ses03F,Ses03F_impro06_M001,2.5,2.0,2.5,3,1,3,3.0483007
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M002.wav,sad,Ses03F,Ses03F_impro06_M002,2.5,1.5,3.0,3,2,2,6.8085976
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M003.wav,neu,Ses03F,Ses03F_impro06_M003,2.5,1.5,2.5,3,3,3,2.9592972
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M004.wav,sad,Ses03F,Ses03F_impro06_M004,2.5,3.0,3.0,3,4,2,3.1373062
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M005.wav,sad,Ses03F,Ses03F_impro06_M005,1.5,2.5,3.0,3,5,2,4.138603
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M006.wav,sad,Ses03F,Ses03F_impro06_M006,3.0,2.5,3.0,3,6,2,2.8258972
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M007.wav,sad,Ses03F,Ses03F_impro06_M007,2.5,1.5,2.5,3,7,2,3.4710999
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M008.wav,sad,Ses03F,Ses03F_impro06_M008,3.0,1.5,2.5,3,8,2,2.4476013
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M009.wav,sad,Ses03F,Ses03F_impro06_M009,2.5,2.0,3.0,3,9,2,3.3409119
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M010.wav,sad,Ses03F,Ses03F_impro06_M010,2.0,2.5,3.0,3,10,2,2.4031067
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M011.wav,sad,Ses03F,Ses03F_impro06_M011,2.5,2.5,3.0,3,11,2,5.6293945
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M012.wav,sad,Ses03F,Ses03F_impro06_M012,2.5,2.0,3.0,3,12,2,3.2041016
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M013.wav,sad,Ses03F,Ses03F_impro06_M013,2.5,2.5,3.5,3,13,2,2.781311
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M014.wav,sad,Ses03F,Ses03F_impro06_M014,2.0,2.0,2.0,3,14,2,3.026001
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M015.wav,sad,Ses03F,Ses03F_impro06_M015,2.5,2.5,3.5,3,15,2,2.3585052
Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M016.wav,sad,Ses03F,Ses03F_impro06_M016,2.5,2.0,3.5,3,16,2,3.8493958
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F004.wav,neu,Ses03M,Ses03M_impro08a_F004,2.5,2.0,2.0,3,4,3,3.036602
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F013.wav,ang,Ses03M,Ses03M_impro08a_F013,1.5,4.0,4.5,3,13,0,7.618202
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F014.wav,ang,Ses03M,Ses03M_impro08a_F014,2.0,3.5,4.0,3,14,0,2.800003
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F015.wav,ang,Ses03M,Ses03M_impro08a_F015,1.5,3.0,5.0,3,15,0,4.9690933
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F020.wav,ang,Ses03M,Ses03M_impro08a_F020,2.0,3.5,4.5,3,20,0,4.3775024
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F021.wav,ang,Ses03M,Ses03M_impro08a_F021,1.5,4.5,4.5,3,21,0,7.7493896
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F022.wav,ang,Ses03M,Ses03M_impro08a_F022,2.0,3.0,4.0,3,22,0,2.149414
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M000.wav,neu,Ses03M,Ses03M_impro08a_M000,3.0,3.0,2.5,3,0,3,4.8704
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M001.wav,neu,Ses03M,Ses03M_impro08a_M001,3.0,2.0,3.0,3,1,3,3.1746998
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M002.wav,neu,Ses03M,Ses03M_impro08a_M002,3.0,2.5,3.5,3,2,3,7.8479996
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M003.wav,neu,Ses03M,Ses03M_impro08a_M003,3.0,2.5,3.0,3,3,3,3.3521004
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M004.wav,neu,Ses03M,Ses03M_impro08a_M004,3.0,3.5,3.5,3,4,3,5.462002
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M005.wav,neu,Ses03M,Ses03M_impro08a_M005,2.5,2.5,3.0,3,5,3,2.7803001
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M006.wav,neu,Ses03M,Ses03M_impro08a_M006,2.5,2.5,3.5,3,6,3,8.912804
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M007.wav,neu,Ses03M,Ses03M_impro08a_M007,3.0,2.5,3.0,3,7,3,2.6818008
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M008.wav,neu,Ses03M,Ses03M_impro08a_M008,3.0,2.0,3.0,3,8,3,4.5746994
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M009.wav,neu,Ses03M,Ses03M_impro08a_M009,3.5,3.0,2.5,3,9,3,2.7606049
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M010.wav,neu,Ses03M,Ses03M_impro08a_M010,3.0,3.5,3.5,3,10,3,5.6592026
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M012.wav,neu,Ses03M,Ses03M_impro08a_M012,3.0,4.0,4.0,3,12,3,8.380402
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M013.wav,neu,Ses03M,Ses03M_impro08a_M013,3.0,3.0,4.0,3,13,3,6.2113037
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M016.wav,neu,Ses03M,Ses03M_impro08a_M016,2.0,3.0,3.5,3,16,3,6.033798
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M017.wav,neu,Ses03M,Ses03M_impro08a_M017,3.0,2.0,2.5,3,17,3,2.169098
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M018.wav,neu,Ses03M,Ses03M_impro08a_M018,2.5,2.5,3.0,3,18,3,4.219803
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M019.wav,neu,Ses03M,Ses03M_impro08a_M019,3.0,3.0,3.5,3,19,3,9.819794
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M020.wav,neu,Ses03M,Ses03M_impro08a_M020,2.0,3.0,3.5,3,20,3,4.8901978
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M021.wav,neu,Ses03M,Ses03M_impro08a_M021,3.0,3.0,4.0,3,21,3,7.3155975
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M022.wav,neu,Ses03M,Ses03M_impro08a_M022,2.5,2.0,3.0,3,22,3,4.2789
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M023.wav,neu,Ses03M,Ses03M_impro08a_M023,2.5,3.0,3.5,3,23,3,3.9830933
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M024.wav,neu,Ses03M,Ses03M_impro08a_M024,3.0,3.5,2.5,3,24,3,3.233902
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M025.wav,neu,Ses03M,Ses03M_impro08a_M025,3.0,3.5,3.0,3,25,3,3.6676025
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M026.wav,neu,Ses03M,Ses03M_impro08a_M026,3.0,2.0,3.0,3,26,3,2.6620026
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M027.wav,neu,Ses03M,Ses03M_impro08a_M027,2.5,2.5,4.0,3,27,3,7.2170105
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F001.wav,neu,Ses03M,Ses03M_impro04_F001,3.0,2.5,2.5,3,1,3,3.4874992
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F003.wav,neu,Ses03M,Ses03M_impro04_F003,3.0,2.0,2.0,3,3,3,1.710001
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F004.wav,neu,Ses03M,Ses03M_impro04_F004,3.0,2.0,2.0,3,4,3,2.2800026
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F007.wav,sad,Ses03M,Ses03M_impro04_F007,3.0,1.5,1.5,3,7,2,1.590004
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F008.wav,sad,Ses03M,Ses03M_impro04_F008,3.0,2.0,1.5,3,8,2,1.25
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F010.wav,hap,Ses03M,Ses03M_impro04_F010,4.0,2.0,1.5,3,10,1,2.1899948
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F014.wav,neu,Ses03M,Ses03M_impro04_F014,3.0,2.0,2.0,3,14,3,2.7799988
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F015.wav,neu,Ses03M,Ses03M_impro04_F015,3.0,3.0,2.5,3,15,3,3.3574982
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F023.wav,neu,Ses03M,Ses03M_impro04_F023,3.0,2.0,2.0,3,23,3,6.5200043
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F025.wav,neu,Ses03M,Ses03M_impro04_F025,3.0,2.5,2.5,3,25,3,5.9600067
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F029.wav,neu,Ses03M,Ses03M_impro04_F029,3.0,2.5,3.0,3,29,3,3.0400085
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F030.wav,neu,Ses03M,Ses03M_impro04_F030,3.0,2.5,2.5,3,30,3,3.0799866
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F031.wav,neu,Ses03M,Ses03M_impro04_F031,4.0,2.0,2.5,3,31,3,2.4899902
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F032.wav,neu,Ses03M,Ses03M_impro04_F032,4.0,2.5,2.0,3,32,3,2.369995
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M000.wav,sad,Ses03M,Ses03M_impro04_M000,2.5,1.5,1.5,3,0,2,3.1599998
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M004.wav,ang,Ses03M,Ses03M_impro04_M004,2.5,2.5,3.0,3,4,0,1.7400017
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M008.wav,ang,Ses03M,Ses03M_impro04_M008,2.5,3.0,3.0,3,8,0,2.9400024
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M014.wav,neu,Ses03M,Ses03M_impro04_M014,3.0,2.0,1.5,3,14,3,1.9200058
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M024.wav,neu,Ses03M,Ses03M_impro04_M024,3.0,2.5,1.5,3,24,3,2.9599915
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M026.wav,sad,Ses03M,Ses03M_impro04_M026,2.5,1.5,1.5,3,26,2,1.5200043
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M030.wav,sad,Ses03M,Ses03M_impro04_M030,2.5,1.5,2.0,3,30,2,1.5374908
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M031.wav,sad,Ses03M,Ses03M_impro04_M031,2.0,1.5,1.5,3,31,2,1.6600037
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M038.wav,neu,Ses03M,Ses03M_impro04_M038,3.5,2.0,2.0,3,38,3,2.3299866
Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_M041.wav,hap,Ses03M,Ses03M_impro04_M041,4.5,3.5,2.0,3,41,1,5.5599976
Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_F003.wav,hap,Ses03M,Ses03M_script03_1_F003,3.0,2.5,3.5,3,3,1,2.1500015
Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_F004.wav,hap,Ses03M,Ses03M_script03_1_F004,2.0,3.5,3.5,3,4,1,3.0649986
Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_F005.wav,hap,Ses03M,Ses03M_script03_1_F005,5.0,4.5,3.5,3,5,1,4.642502
Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_F006.wav,hap,Ses03M,Ses03M_script03_1_F006,4.0,3.0,3.5,3,6,1,1.7899971
Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_F018.wav,sad,Ses03M,Ses03M_script03_1_F018,4.0,2.5,3.0,3,18,2,1.9600067
Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_M004.wav,hap,Ses03M,Ses03M_script03_1_M004,3.5,3.5,3.5,3,4,1,1.7224998
Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_M006.wav,hap,Ses03M,Ses03M_script03_1_M006,2.5,3.0,3.5,3,6,1,1.8500023
Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_M035.wav,neu,Ses03M,Ses03M_script03_1_M035,3.0,2.5,3.5,3,35,3,2.25
Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F002.wav,ang,Ses03F,Ses03F_impro05_F002,2.0,5.0,3.5,3,2,0,3.464901
Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F005.wav,ang,Ses03F,Ses03F_impro05_F005,2.5,4.0,4.0,3,5,0,7.292198
Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F007.wav,ang,Ses03F,Ses03F_impro05_F007,1.5,4.0,4.5,3,7,0,9.0359955
Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F008.wav,ang,Ses03F,Ses03F_impro05_F008,1.5,4.5,4.0,3,8,0,3.079895
Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F009.wav,ang,Ses03F,Ses03F_impro05_F009,2.0,4.0,3.5,3,9,0,3.961502
Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F010.wav,ang,Ses03F,Ses03F_impro05_F010,2.0,3.5,3.0,3,10,0,2.0596008
Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F011.wav,ang,Ses03F,Ses03F_impro05_F011,1.5,4.5,4.0,3,11,0,5.6908035
Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F015.wav,ang,Ses03F,Ses03F_impro05_F015,1.5,4.5,4.5,3,15,0,2.7402954
Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F016.wav,ang,Ses03F,Ses03F_impro05_F016,1.5,4.5,5.0,3,16,0,5.348999
Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F017.wav,ang,Ses03F,Ses03F_impro05_F017,2.0,4.0,4.0,3,17,0,3.1674957
Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_M003.wav,neu,Ses03F,Ses03F_impro05_M003,3.0,3.0,3.0,3,3,3,6.3636017
Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_M008.wav,neu,Ses03F,Ses03F_impro05_M008,3.0,2.0,3.0,3,8,3,6.7472
Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_M009.wav,neu,Ses03F,Ses03F_impro05_M009,3.0,3.0,3.0,3,9,3,3.1931
Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_M011.wav,neu,Ses03F,Ses03F_impro05_M011,4.0,2.5,3.0,3,11,3,4.7556915
Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_M013.wav,neu,Ses03F,Ses03F_impro05_M013,3.5,3.5,3.5,3,13,3,4.2274933
Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_M014.wav,neu,Ses03F,Ses03F_impro05_M014,4.0,3.0,4.0,3,14,3,2.1060944
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F000.wav,sad,Ses03M,Ses03M_impro06_F000,3.0,2.0,3.0,3,0,2,5.0379
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F001.wav,sad,Ses03M,Ses03M_impro06_F001,3.5,2.5,2.5,3,1,2,3.0909004
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F002.wav,sad,Ses03M,Ses03M_impro06_F002,2.0,2.0,2.5,3,2,2,3.5776005
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F003.wav,sad,Ses03M,Ses03M_impro06_F003,3.0,2.0,2.5,3,3,2,2.6040993
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F004.wav,sad,Ses03M,Ses03M_impro06_F004,2.0,2.0,3.0,3,4,2,3.3829002
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F005.wav,sad,Ses03M,Ses03M_impro06_F005,2.0,2.5,4.0,3,5,2,3.845398
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F007.wav,sad,Ses03M,Ses03M_impro06_F007,2.5,2.5,3.5,3,7,2,6.2304
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F008.wav,sad,Ses03M,Ses03M_impro06_F008,1.5,2.5,3.5,3,8,2,2.1417007
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F009.wav,sad,Ses03M,Ses03M_impro06_F009,2.0,2.0,3.0,3,9,2,3.0907974
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F010.wav,sad,Ses03M,Ses03M_impro06_F010,3.5,2.5,3.5,3,10,2,8.3965
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F011.wav,sad,Ses03M,Ses03M_impro06_F011,3.0,2.5,4.0,3,11,2,3.8940125
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F012.wav,sad,Ses03M,Ses03M_impro06_F012,3.0,2.0,3.0,3,12,2,2.3121033
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F013.wav,sad,Ses03M,Ses03M_impro06_F013,2.5,3.0,3.5,3,13,2,7.203903
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F014.wav,sad,Ses03M,Ses03M_impro06_F014,2.0,2.5,3.0,3,14,2,2.1660004
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F015.wav,sad,Ses03M,Ses03M_impro06_F015,2.0,2.0,3.5,3,15,2,2.1660004
Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F016.wav,sad,Ses03M,Ses03M_impro06_F016,3.0,2.5,2.5,3,16,2,6.9118958
